heaven (sagga)	refuges lead to	Vv53
heaven (sagga)		xref giving (dāna)
merit (puññā)	small amounts give big results	Vv53
giving (dāna)	small amount	Vv58
giving (dāna)	small amount	Vv59
gifts, specific types of	needle	Vv58
gifts, specific types of	needle	Vv59
offerings	to stupa	Vv60
merit (puññā)	small amounts give big results	Vv60
fidelity in marriage		Vv61
gifts, specific types of	dwelling	Vv62
Mahā Kaccāna	teaches a hunter	Vv63
death (maraṇa)	cannot escape 	Vv63
death (maraṇa)	as universal	Vv63
refuges	attempting to go for refuge to individual monk	Vv63
offerings	to relics	Vv63
relics		xref offerings
Kassapa, Buddha		Vv64
gifts, specific types of	food	Vv65
gifts, specific types of	fruit	Vv67
Uttara, servant of Pāyāsi	as a deva	Vv74
parents	caring for	Vv75
parents	caring for	Vv76
trees	planting	Vv77
gifts, specific types of	monastery	Vv77
gifts, specific types of	monastery	Vv78
gifts, specific types of	bath	Vv79
Sāriputta, Ven.	getting a bath	Vv79
merit (puññā)	ingenuity while making	Vv79
merit (puññā)	ingenuity while making	Vv80
Kanthaka deva	Bodhisatta’s horse	Vv81
Bodhisatta	great renunciation	Vv81
worshiping (vandati)	encouraging others to	Vv82
stupa (thupa)	worshiping	Vv82
Maṭṭakuṇḍalī		Vv83
devas	giving advice	Vv83
Buddha, the	visiting beings about to die	Vv83
worshiping (vandati)	leading to heaven	Vv83
parents	caring for	Vv83
death (maraṇa)	cause of grief	Vv83
grieving	uselessness of	Vv83
death (maraṇa)	overcoming grief	Vv83
Pāyāsi king	reborn as Serissaka deva	Vv84
travel	to earn money	Vv84
devas	giving advice	Vv84
stupa (thupa)	cleaning	Vv85
merit (puññā)	small amounts give big results	Vv85
Saṅgha	field of merit	Pv1
merit sharing		xref departed relatives
departed relatives	sharing merit with	Pv1
ghosts		xref departed relatives
wrong speech (micchā vacā)	results of	Pv2
monastics	reborn as ghosts	Pv3
wrong speech (micchā vacā)	results of	Pv3
departed relatives	sharing merit with	Pv4
gods	sharing merit with	Pv4
grieving	useless of	Pv4
merit sharing	immediate effect	Pv4
departed relatives	returning as ghosts	Pv5
departed relatives	sharing merit with	Pv5
ghost realm	qualities of	Pv5
sharing merit		xref merit sharing
sharing merit	like rain reaching the oceans	Pv5
sharing merit	as a source of merit itself	Pv5
ghosts		Pv
speech	false oath	Pv6
pregnancy	causing termination of someone else’s	Pv6
ghosts	child eating	Pv6
ghosts	hunger	Pv6
speech	false oath	Pv7
abortion	causing someone elses	Pv7
ghosts	child eating	Pv7
ghosts	hunger	Pv7
grieving	overcoming	Pv8
grieving	uselessness of	Pv8
ghost realm	food in	Pv9
giving (dāna)	criticizing	Pv9
ghosts	dressed in hair	Pv10
ghosts	sharing merit with	Pv10
gifts, specific types of	cakes	Pv10
ghosts	with hammers	Pv11
children	compared to parents	Pv11
wealth	not making good use of	Pv11
ghosts	giving advice	Pv11
death (maraṇa)	wise response to	Pv12
grieving	wise do not	Pv12
body	like a snake’s skin shed	Pv12
grieving	uselessness of	Pv12
body	like a pot	Pv13
Sāriputta, Ven.	helps a ghost	Pv13
Saṅgha	giving to the Saṅgha	Pv13
ghosts	sharing merit with	Pv13
Sāriputta, Ven.	helps a ghost	Pv14
ghost realm	qualities of	Pv14
harsh speech	rebirth in ghost realm	Pv15
jealousy	rebirth in ghost realm	Pv15
death (maraṇa)	universality of	Pv18
death (maraṇa)	cause of grief	Pv18
grieving	uselessness of	Pv18
death (maraṇa)	overcoming grief	Pv18
giving (dāna)	preventing	Pv19
wealthy people	not giving	Pv19
ghosts	giving advice	Pv19
wealthy people	not giving	Pv20
Saṅgha	best recipient	Pv20
gratitude	to those who have helped	Pv21
harming a good person	like dust thrown into the wind	Pv21
merit (puññā)	small amounts give big results 	Pv21
hand that juice flows from 		Pv21
bad actions	small amounts give big results	Pv21
sadness	from having no one to give to	Pv21
giving (dāna)	preventing	Pv21
Saṅgha	best recipient	Pv21
giving (dāna)	to ordinary people less fruitful than gifts to Saṅgha	Pv21
ghosts	dressed in hair	Pv22
ghosts	cannot take things directly	Pv22
giving (dāna)	preventing	Pv22
ghosts	mansion (petavimāna)	Pv23
gifts, specific types of	thread	Pv23
giving (dāna)	small amounts give big results	Pv23
ghost realm	passage of time in	Pv23
sexual misconduct		Pv24
speech	false oath	Pv24
ghosts	eaten by dogs	Pv24
death (maraṇa)	cause of grief	Pv25
grieving	uselessness of	Pv25
death (maraṇa)	overcoming grief	Pv25
wealthy people	not giving	Pv26
insulting	receiver of gifts	Pv26
merit (puññā)	advice from ghosts	Pv26
Saṅgha	giving to the Saṅgha	Pv27
gifts, specific types of	clothing	Pv27
gifts, specific types of	sandals	Pv27
ghosts	mansion (petavimāna)	Pv28
ghosts	giving advice	Pv28
parents	harming 	Pv29
ghosts	greediness	Pv29
lying	rebirth in ghost realm	Pv29
children	abandoned	Pv30
harsh speech	to noble disciples	Pv30
wealthy people	not giving	Pv31
hunters	rebirth	Pv32
bad actions	limiting actions to limit results	Pv32
hunters	rebirth	Pv33
bad actions	limiting actions to limit results	Pv33
speech	back-biting, results of	Pv34
divisive speech	results of	Pv34
relics	insulting relic puja	Pv35
roads	fixing, result of	Pv36
joking	results of	Pv36
monastics	treating them badly	Pv36
ghosts	giving advice	Pv36
friendship	between human and ghost	Pv36
wrong view (micchā diṭṭhi)	leading to ghost world	Pv38
wrong view (micchā diṭṭhi)	resulting in hell	Pv38
hell (niraya)		xref wrong views
hell (niraya)	lifespan in	Pv38
departed relatives	sharing merit with	Pv38
wrong views	giving up like vomiting	Pv38
ghosts	hunger	Pv40
wealthy people	not giving	Pv41
monastics	treating them badly	Pv42
paccekabuddha	disparaging	Pv42
hell (niraya)	torture in	Pv42
arrogance	results of	Pv42
friends, bad		Pv43
friendship		xref friends, bad
monastics	reborn as ghosts	Pv43
bad monastics		xref monastics
monastics	bad	Pv43
friends, bad		Pv44
monastics	reborn as ghosts	Pv44
monastics	bad	Pv44
ghosts	cannot take things directly	Pv45
ghost realm	life in	Pv45
social mobility		Pv47
merit (puññā)	small amounts give big results	Pv48
wealthy people	not giving	Pv50
ghosts	with hammers	Pv51
paccekabuddha	disparaging	Pv41
Buddha, the	excellence is like fire blazing	Thag1.3
association	with the wise	Thag1.4
Māra	army of pushed away like flood 	Thag1.7
nature	as pleasing	Thag1.13
arahants	days pass peacefully	Thag1.16
sleep	fondness for	Thag1.17
perception of skeleton (aṭṭhisaññāya)		Thag1.18
self taming	simile of arrow maker	Thag1.19
self taming	simile of irrigator	Thag1.19
self taming	simile of carpenter	Thag1.19
death (maraṇa)	no fear of	Thag1.20
fear (bhaya)	no fear of	Thag1.21
waking up	peacocks causing	Thag1.22
eating	mindfully	Thag1.23
sickness	mindfulness and	Thag1.30
illness		xref sickness
insects	enduring like elephant at head of battle	Thag1.31
skillfulness (kusala)	towards all as a mother towards child	Thag1.33
wholesomeness		xref skillfulness (kusala)
monastic life	avoiding women	Thag1.34
monastic life	rightly practiced	Thag1.36
travel	undisciplined	Thag1.37
psychic powers		Thag1.38
arahants	praised by gods	Thag1.38
urgency (saṁvega)		Thag1.39
urgency (saṁvega)	like ones head on fire	Thag1.39
urgency (saṁvega)	like ones head on fire	Thag1.40
farming	giving up	Thag1.43
mistakes	recovering like thoroughbred	Thag1.45
going forth (pabbajja)	out of faith	Thag1.46
devoted to oneness (ekattanirata)		Thag1.49
without a partner (adutio)		Thag1.54
kutis		Thag1.56
kutis		Thag1.57
wise people	can identify fools and wise	Thag1.61
monastics	people envy	Thag1.62
jealousy	of monastic in the forest	Thag1.62
jealousy	like hell beings are of those going to heaven	Thag1.62
happiness through happiness		Thag1.63
solitary life	dissatisfaction with	Thag1.62
conceit (māna)	using conceit to remove conceit	Thag1.64
Dhamma teaching	to householders	Thag1.65
wisdom	higher than virtue	Thag1.70
divine messengers (devadūta)		Thag1.73
association	with good people	Thag1.75
mind	training like elephant trainer does	Thag1.77
sleep	fondness for	Thag1.84
socializing		Thag1.84
Buddha, the	openhanded	Thag1.86
aggregates (khandha)	remaining after enlightenment	Thag1.90
Dhamma	as sweetest taste	Thag1.91
giving (dāna)		xref gifts, specific types of
food	attachment to	Thag1.92
sense pleasures (kāmaguṇa)	suffering in	Thag1.93
association	with wicked	Thag1.95
offerings	small amount gives big results	Thag1.96
bowl		Thag1.97
monastic life	wrongly practiced	Thag1.101
dwellings	leaving one not good for practice	Thag1.105
going forth (pabbajja)	old age	Thag1.108
monastic life	difficulty of	Thag1.111
lay life	difficult	Thag1.111
nature	as pleasing	Thag1.113
monastic life	wrongly practiced	Thag1.114
arahants	becoming while a lay person	Thag1.117
old age	body in	Thag1.118
honor	subtle dart	Thag2.2
food	doesn’t lead to peace	Thag2.2
mind	like a monkey	Thag2.3
speech	speaking little	Thag2.4
mind	like poorly/well roofed house	Thag2.7
women	danger for monks	Thag2.9
external qualities		Thag2.10
learning	eagerness to	Thag2.11
monastic life	living with the Saṅgha	Thag2.11
life	shortness of	Thag2.13
association	with good people	Thag2.14
association	with fools like floating on a small log at sea	Thag2.14
attachment	to people	Thag2.15
charnel ground contemplation (sivathika)		Thag2.16
monastic life	few posessions	Thag2.17
honor	source of jealousy	Thag2.17
vanity		Thag2.19
criticism	wrongly directed	Thag2.20
recollection	past lives	Thag2.23
psychic powers		xref past lives, knowledge of (pubbenivāsānussatiñāna)
past lives, knowledge of (pubbenivāsānussatiñāna)		Thag2.23
enlightenment	while head being shaved	Thag2.25
Dhamma	mirror	Thag2.26
body	emptiness of	Thag2.26
body		xref mindfulness of body
mindfulness of body		xref body
mistakes	recovering like thoroughbred	Thag2.27
lions roar	of disciples	Thag2.28
lions roar	of disciples	Thag2.29
learning	associating with good people	Thag2.30
house builder	simile of 	Thag2.32
house builder	simile of 	Dhp153
house builder	simile of 	Dhp154
Buddha, the	illness of 	Thag2.33
learning	without practicing	Thag2.34
mind	like steady rock	Thag2.36
annoyances	not bothered by	Thag2.36
alms gathering practice		Thag2.39
drowsiness (middha)		Thag2.40
external appearance		Thag2.44
boasting		Thag2.45
going forth (pabbajja)	easy to 	Thag2.46
Bodhi Tree		Thag2.49
fire worship (aggika)		Thag3.1
determination	not to move until enlightened	Thag3.2
talking without doing		Thag3.3
contentment (santuṭṭhi)	with four requisites	Thag3.4
excuses		Thag3.5
loving-kindness (mettā)	mind of love makes merit	Thag3.7
monastics	family of	Thag3.8
Dhamma teaching	to ones family	Thag3.8
solitary life	like a brahmā	Thag3.9
living alone		xref solitary life
companionship	as noisy	Thag3.9
faith (saddhā)	changes	Thag3.10
monastic life	advice for new monastics	Thag3.11
monastic life	living with the Saṅgha	Thag3.11
Dhamma teaching	to ones family	Thag3.13
rebirth	in various realms	Thag3.14
talking without doing		Thag3.15
association	with fools like floating on a small log at sea	Thag3.16
women	danger for monks	Thag4.1
walking meditation		Thag4.2
drowsiness (middha)		Thag4.2
respect (gārava)	for spiritual companions	Thag4.3
perception of ugliness (asubhasañña)		Thag4.4
mortification (tapojigucchā)	uselessness of	Thag4.5
Buddha, the	praise of	Thag4.6
Rāhula, Ven		Thag4.8
dangers	family life	Thag4.9
nature	as pleasing	Thag4.11
determination	not to move until enlightened	Thag4.12
charnel ground contemplation (sivathika)		Thag5.1
promises	keeping	Thag5.2
beautiful words without practicing	like flower without fragrance	Thag5.2
beautiful words beneficial for the one who practices	like flower with frangrance	Thag5.2
fire worship (aggika)		Thag5.6
impurity as purity		Thag5.6
bathing	as ritual	Thag5.7
recollection of the Buddha (buddhānussati)		Thag5.8
mind	caging like an elephant	Thag5.9
mind	trained like a horse	Thag5.9
mindfulness	binding with	Thag5.9
listening to Dhamma	fault-finding	Thag5.10
reciting Dhamma	to the Buddha	Thag5.11
reciting Dhamma	to the Buddha	Ud5.6
peaceful person	like deep ocean is still	Thag5.12
learning	living in line with what has been learned	Thag5.12
recollection of the Buddha (buddhānussati)	for happiness	Thag6.2
recollection of the Dhamma (dhammānussati)	for happiness	Thag6.2
recollection of the Saṅgha (saṅghānussati)	for happiness	Thag6.2
brahmaviharas		Thag6.2
respect (gārava)	for spiritual companions	Thag6.3
charnel ground contemplation (sivathika)		Thag6.4
perception of ugliness (asubhasañña)		Thag6.4
heedlessness (pamāda)	like a monkey swinging	Thag6.5
sorrow		xref sadness
sorrow	like water falls off of louts leaf	Thag6.5
monastic life	not getting results for a long time	Thag6.6
suicide	aborted attempt	Thag6.6
monastic life	advice for	Thag6.7
laziness (kosajja)		Thag6.7
thunderbolt	of knowledge	Thag6.8
actions (kamma)	knowing actions as actions and results as results	Thag6.8
arrogance		Thag6.9
pride		xref arrogance
respect (gārava)	not giving	Thag6.9
conceit of superiority (atimāna)		Thag6.9
conceit of inferiority (omāno)		Thag6.9
child arahants		Thag6.10
arahants		xref child arahants
Anotatta lake		Thag6.10
humility	not wanting others to know attinments	Thag6.10
sickness	practicing while	Thag6.11
simile of the saw		Thag6.12
simile of child’s flesh		Thag6.12
anger (kodha)	keep in check	Thag6.12
anger (kodha)	remove with simile of the saw	Thag6.12
death (maraṇa)	coming like a wall of flame	Thag6.13
wasting opportunity		Thag6.13
death (maraṇa)	inevitability of	Thag6.13
women	danger for monks	Thag6.14
perception of ugliness (asubhasañña)		Thag6.14
courtesans		Thag7.1
monastic life	avoiding women	Thag7.1
monastics	tempted by women	Thag7.1
mindfulness of body	wishing for the world	Thag7.2
external appearance	as deceiving	Thag7.2
child arahants		Thag7.3
child arahants		Thag7.4
monastic rules (vinaya)	damaging plants	Thag7.5
Buddhas	all teachings the same	Thag7.5
work	caught up in	Thag8.1
honor	like a bog	Thag8.1
kamma		xref actions (kamma)
actions (kamma)	as a relative (kammabandhū)	Thag8.1
wealth	loss of compared to wisdom	Thag8.1
determination	not to move until enlightened	Thag8.3
resolution		xref determination
hope	for success	Thag10.1
family	benefited by arahant relative	Thag10.1
Suddhodana, king		Thag10.1
Māyā, queen Mahā		Thag10.1
Mahā Māyā, queen		xref Māyā, queen Mahā
solitude	delight in	Thag10.1
mindfulness of breathing (ānāpānassati)		Thag10.3
grieving	makes enemies rejoice	Thag10.3
slow spiritual progress		Thag10.4
monastic life	not getting results for a long time	Thag10.4
clean cloth		xref cloth, clean
cloth, clean	meditation on	Thag10.4
cemetery contemplation		xref charnel ground contemplation (sivathika)
perception of ugliness (asubhasañña)		Thag10.5
perception of ugliness (asubhasañña)	shun body like snake smeared with dung	Thag10.5
dwellings	suitable	Thag10.6
pretending to be stupid		Thag10.6
monastic life	advice for	Thag10.6
overconfidence	before enlightenment	Thag10.6
contentment (santuṭṭhi)	with four requisites	Thag10.6
dwellings	suitable	Thag10.7
monastic life	advice for	Thag10.7
virtue (sīla)	leading to heaven	Thag12.1
virtue (sīla)	leading to happiness	Thag12.1
virtue (sīla)		Thag12.1
wisdom	higher than virtue	Thag12.1
caste	low caste monk	Thag12.2
“come, monk” ordination (ehi bhikkhu)		Thag12.2
ehi bhikkhu		xref “come, monk” ordination (ehi bhikkhu)
energy	like a well tuned lute	Thag13.1
loving-kindness (mettā)	limitless	Thag14.1
worldly conditions		Thag14.2
gain (lābha)	illegitimate	Thag14.2
fame	of the unintelligent	Thag14.2
praise	by fools	Thag14.2
seclusion	suffering of	Thag14.2
Dhamma	full of flavor (mahārassa)	Thag15.1
Buddha, the	as nāga	Thag15.2
death (maraṇa)	without fear	Thag16.1
sense restraint		Thag16.2
faculties (indriya)	knocking out faculties with faculties	Thag16.2
learning		xref listening to Dhamma
listening to Dhamma		xref learning
location		xref dwellings
good will (abyāpāda, avyāpāda)		xref loving-kindness (mettā)
boys		xref children
slow spiritual progress		Thag16.3
doubt (vicikicchā)		Thag16.3
Buddha, the	as doctor	Thag16.3
perception of ugliness (asubhasañña)		Thag16.4
wealthy people	not giving	Thag16.4
greed	unsatisfied	Thag16.4
grieving		Thag16.4
wealth	left behind after death	Thag16.4
wisdom	superior to wealth	Thag16.4
results of actions	like thief caught and punished	Thag16.4
sensual pleasures	appearing in disguise	Thag16.4
death (maraṇa)	like fruit falling from tree	Thag16.4
going forth (pabbajja)	out of faith	Thag16.4
sense contact	clinging	Thag16.5
sense contact	mindfulness 	Thag16.5
marks of a great man	appearing on the Buddha	Thag16.5
Buddha, the	king of Dhamma	Thag16.5
general of the Dhamma (senāpati)		Thag16.6
contentment (santuṭṭhi)	with requisites	Thag16.7
ascetic practices (dhutaṅga)		Thag16.7
meditation (jhāyati)		Thag16.7
bowl	giving up valuable	Thag16.7
heedfulness (appamāda)	like moon freed from clouds	Thag16.8
enemies	wishing for them to hear Dhamma	Thag16.8
rag-robe wearing		Thag16.9
requisites, four		xref rag-robe wearing
few wishes (appiccha)		Thag16.9
mind-made body (manomayena kāya)		Thag16.9
ascetic practices (dhutaṅga)	lying down to sleep	Thag16.9
divine eye (dibbacakkhu)		Thag16.9
past lives, knowledge of (pubbenivāsānussatiñāna)		Thag16.9
monastic life	wrongly practiced in the future	Thag16.10
Saṅgha	decline of in future	Thag16.10
senior monastics	gone	Thag16.10
disputes	over views	Thag16.10
monastics	giving material things to lay people	Thag16.10
sense restraint	like walking shoeless on thorny path	Thag16.10
Dhamma	decline of in future	Thag17.1
monastic life	wrongly practiced in the future	Thag17.1
robes	not worthy of	Thag17.1
heedfulness (appamāda)	as sanctuary	Thag17.1
eating	restraint	Thag17.2
happiness	as suffering	Thag17.2
proliferation (papañca)	giving up	Thag17.2
arahants	residence of	Thag17.2
admonishment	like guide to hidden treasuer	Thag17.2
psychic powers	not required for arahant	Thag17.2
noble silence		Thag17.2
mind	guarded like a citadel	Thag17.2
bad people	becoming good	Thag17.2
good people	becoming bad	Thag17.2
association	with good people	Thag17.3
learning	84,000 teachings	Thag17.3
learning	like an ox is a person with little learning	Thag17.3
arrogance	because of learning	Thag17.3
learning	arrogance because of	Thag17.3
learning	without practicing	Thag17.3
friendship	with learned people	Thag17.3
attendant	of the Buddha	Thag17.3
honor	like a bog	Thag18.1
requisites, four	contentment with	Thag18.1
nature	as pleasing	Thag18.1
respect (gārava)	for spiritual companions	Thag18.1
conceit (māna)		Thag18.1
robes	like monkey in lion skin not worthy of	Thag18.1
arahants	praised by gods	Thag18.1
seclusion	desire for	Thag19.1
urgency (saṁvega)		Thag19.1
mind	like a monkey	Thag19.1
encouragement	to oneself	Thag19.1
doubt (vicikicchā)		Thag19.1
mind	like a traveller	Thag19.1
sensual pleasures	giving up like vomiting	Thag19.1
rebirth	mind causing	Thag19.1
cat-skin bag	mind like a	Thag1.19
mind	to a meditation object like elephant to post	Thag1.19
perception of ugliness (asubhasañña)		Thag20.1
Sāriputta, Ven.	passing away	Thag20.1
Dūsī, Māra		Thag20.1
Vejayantapāsāda (Palace of Victory)		Thag20.1
Māra	attacks the Buddha	Thag20.1
wrong views	sixty	Thag21.1
Sāriputta, Ven.	praise of	Thag21.1
Aññā Koṇḍaññn, Ven.	praise of	Thag21.1
Moggallāna, Ven	praise of	Thag21.1
Mahā Moggallāna		xref Moggallāna, Ven
poetry	drunk on	Thag21.1
Nigrodhakappa, Ven		Thag21.1
kodha		xref anger (kodha)
samādhi		xref concentration (samādhi)
taṇha		xref craving (taṇha)
maraṇa 		xref death (maraṇa)
amata 		xref deathless (amata)
āsava 		xref defilements (āsava)
moha 		xref delusion (moha) 
dibbacakkhu 		xref divine eye (dibbacakkhu) 
nissaraṇa 		xref escape (nissaraṇa) 
pāpa 		xref evil (pāpa)
indriya 		xref faculties (indriya)
saddhā 		xref faith (saddhā) 
saṁyojana 		xref fetters (saṁyojana)
cāga 		xref generosity (cāga) 
dāna 		xref giving (dāna) 
pabbajja 		xref going forth (pabbajja)
rāga 		xref greed
cetovimutti 		xref heart’s release (cetovimutti) 
appamāda 		xref heedfulness (appamāda) 
pamāda 		xref heedlessness (pamāda) 
nīvarana		xref hindrances (nīvarana)
mettā 		xref loving-kindness (mettā) 
dosa		xref hatred (dosa)
ottāpa 		xref prudence (ottāpa) 
buddhānussati 		xref recollection of the Buddha (buddhānussati) 
dhammānussati 		xref recollection of the Dhamma (dhammānussati)
saṅghānussati 		xref recollection of the Saṅgha (saṅghānussati) 
sammā vācā 		xref right speech (sammā vācā) 
muni 		xref sage (muni) 
thupa 		xref stupa (thupa) 
fools	dangers, perils, hazzards come from	AN3.1
fools	like fire that spreads to houses	AN3.1
fools	known by actions	AN3.2
wise people	known by actions	AN3.2
fool	characteristics	AN3.3
wise people	characteristics	AN3.3
mistakes	recognizing	AN3.4
confession	accepting	AN3.4
questions, asking		AN3.5
answering questions		xref questions, answering 
asking questions		xref questions, asking
lust (rāga)	dried up like vegetables in pot	Thig1.1
alms food	free from debt	Thig1.2
opportunities	missing	Thig1.5
friendship	appreciating	Thig1.8
marriage	disenchantment with	Thig1.11
lay life	disenchantment with	Thig1.11
encouragement	to meditate	Thig1.13
body	danger of	Thig1.17
renunciation	giving up what one loves	Thig1.18
perception of ugliness (asubhasañña)		Thig2.1
signless (animitta)	meditation on	Thig2.1
conceit, underlying tendency (mānānussaya)		Thig2.1
awakening factors, seven	all developed	Thig2.2
marriage	disenchantment with	Thig2.3
lay life	disenchantment with	Thig2.3
courtesans		Thig2.4
perception of ugliness (asubhasañña)		Thig2.8
slow spiritual progress		Thig2.1
slow spiritual progress		Thig3.1
slow spiritual progress		Thig3.2
meditation	for seven days	Thig3.2
awakening factors, seven	all developed	Thig3.3
children of the Buddha	rightful daughter	Thig3.3
elephants	as inspiration for training	Thig3.4
grieving	overcoming	Thig3.5
sensual pleasures	like swords and stakes	Thig3.7
aggregates (khandha)	like chopping block	Thig3.7
Māra	encourages giving up monastic life	Thig3.7
Māra	sexist attack	Thig3.8
womanhood	as irrelevant for enlightenment	Thig3.8
sexism	Māra’s attack	Thig3.8
Mahā Kassapa, Ven	qualities of	Thig4.1
Bhaddākāpilānī, Ven	attainments same as Mahā Kassapa	Thig4.1
marriage	disenchantment with	Thig4.1
slow spiritual progress		Thig5.1
psychic powers		Thig5.1
knowledges, six direct (chaḷabhiññā)		Thig5.1
courtesans		Thig5.2
arrogance	because of body	Thig5.2
sense pleasures (kāmaguṇa)	overcome by	Thig5.3
suicide	aborted attempt	Thig5.3
fire worship (aggika)		Thig5.5
urgency (saṁvega)		Thig5.6
going forth (pabbajja)	old age	Thig5.8
signless (animitta)		Thig5.8
“come, monk” ordination (ehi bhikkhu)		Thig5.9
merit (puññā)	giving to noble disciples	Thig5.9
inspiration	from watching water flowing	Thig5.1
inspiration	from watching elephant trainer	Thig3.4
knowledges, three		Thig5.11
honor	your Dhamma teacher	Thig5.11
widdows		Thig5.12
grieving	overcoming	Thig6.1
grieving	death	Thig6.2
perception of ugliness (asubhasañña)		Thig6.3
sensual pleasures	like swords and stakes	Thig6.3
aggregates (khandha)	like chopping block	Thig6.3
rebirth	in various positions	Thig6.6
slow spiritual progress		Thig6.8
followers of other paths		Thig7.2
disrobing	encouraging to	Thig7.3
disrobing	encouraging to	Thig6.3
heavenly realms	life in	Thig8.1
world	as if on fire	Thig8.1
advice	from mother	Thig9.1
defilements (āsava)	all ended	Thig9.1
association	with good people	Thig10.1
friendship		Thig10.1
association		xref friendship
association	with wise, fool becomes wise	Thig10.1
woman’s life	painful	Thig10.1
pregnancy	giving birth on road	Thig10.1
grieving	loss of family	Thig10.1
co-wives		Thig11.1
renunciation	as sanctuary	Thig11.1
Māra	harassing bhikkhunī	Thig11.1
bathing	as ritual	Thig12.1
purification	with water	Thig12.1
body	grown old	Thig13.1
old age	body in	Thig13.1
beauty	as impermanent	Thig13.1
perception of ugliness (asubhasañña)	body grown old	Thig13.1
ascetics (samaṇa)	love for	Thig13.2
monastics	criticizing	Thig13.2
monastics	praise of	Thig13.2
monastic life	rightly practiced	Thig13.2
children	teaching Dhamma to parents	Thig13.2
refuges	encouraging others to go for	Thig13.2
going forth (pabbajja)	leaving behind children	Thig13.3
grieving	overcoming	Thig13.4
wealth	as unsatisfactory	Thig13.5
sensual pleasures	as enemy	Thig13.5
sensual pleasures	as murderer	Thig13.5
sensual pleasures	danger of	Thig13.5
bhikkhuni	praised by Sakka	Thig13.5
sexual harassment		Thig14.1
disrobing	encouraging to	Thig14.1
perception of ugliness (asubhasañña)		Thig14.1
puppet	as metaphor for body	Thig14.1
distortion of perception	of body	Thig14.1
marriage	problems with	Thig15.1
going forth (pabbajja)	encouragement to collect merit at home instead	Thig15.1
past lives, knowledge of (pubbenivāsānussatiñāna)	to understand this life	Thig15.1
sexual misconduct	results of	Thig15.1
rebirth	as animal	Thig15.1
learned (bahussutā)	example of person who is	Thig16.1
impermanence	even gods are	Thig16.1
sensual pleasures	bitter like snake venom	Thig16.1
heaven (sagga)	life in is impermanent	Thig16.1
heaven (sagga)		xref devas
heaven (sagga)		xref gods
heaven (sagga)		xref brahmās
hell (niraya)	going forth is not possible	Thig16.1
going forth (pabbajja)	threatening to not eat if not allowed to	Thig16.1
marriage	rejecting to go forth	Thig16.1
going forth (pabbajja)	encouragement to collect merit at home instead	Thig16.1
perception of ugliness (asubhasañña)		Thig16.1
swords, three hundred 	simile of 	Thig16.1
sensual pleasures	like vomit	Thig16.1
laypeople	attaining jhāna	Thig16.1
sensual pleasures	burning like firebrand	Thig16.1
sensual pleasures	impermanent	Thig16.1
sensual pleasures	like lumps of meat	Thig16.1
sensual pleasures	like dream	Thig16.1
saṁsara	long for fools	Thig16.1
ocean of tears	simile of 	Thig16.1
saṁsara	similes for	Thig16.1
turtle and yoke	like rebirth in human world is rare	Thig16.1
sensual pleasures	like a grass torch burns holder	Thig16.1
dog with chain	like person attached to sensual pleasures	Thig16.1
gifts, specific types of	monastery	Thig16.1
questions, answering 		AN3.5
fools	characteristics	AN3.6
wise people	characteristics	AN3.6
jealousy	leading to hell	AN3.10
stinginess	leading to hell	AN3.10
jealousy	giving up leads to heaven	AN3.10
stinginess	giving up leads to heaven	AN3.10
mendicants	acting for the harm or welfare of beings	AN3.11
encouragement	to others	AN3.11
mendicants	places to remember	AN3.12
hope	free from	AN3.13
hope	having the hope to become enlightened	AN3.13
wheel-turning monarchs	Dhamma is their king	AN3.14
Buddha, the	honoring the Dhamma	AN3.14
Dhamma	honored by the Buddha	AN3.14
wheel	made well	AN3.15
chariot-maker		AN3.15
Bodhisatta	as chariot-maker	AN3.15
Pacetana, king		AN3.15
sense doors, guarding (indriyesu guttadvāra)	definition	AN3.16
eating in moderation	definition	AN3.16
eating		xref eating in moderation
wakefulness (jāgara)	definition	AN3.16
defilements (āsava)	groundwork for ending	AN3.16
wealth	shopkeeper increasing	AN3.19
meditation	applying oneself to in morning, midday, afternoon	AN3.19
wealth	shopkeeper increasing	AN3.20
listening to Dhamma	a monastic who has “benefactors”	AN3.20
Saviṭṭha, Ven.		AN3.21
Mahā Koṭṭhita		AN3.21
Sāriputta, Ven.		AN3.21
personal witness (kāyasakkhī)		AN3.21
one attained to view (diṭṭhippatto)		AN3.21
one freed by faith (saddhāvimutto)		AN3.21
patients	kinds of patients similar to kinds of people	AN3.22
listening to Dhamma	some people will benefit, some will not	AN3.22
choices		xref formations (saṅkāra)
formations (saṅkāra)	afflictive and unafflictive	AN3.23
helpful people	by giving the refuges	AN3.24
helpful people	by helping to understand four noble truths	AN3.24
helpful people	by helping to attain nibbāna	AN3.24
refuges	person who gives them 	AN3.24
repaying help	some help is difficult to repay	AN3.24
irritability	like an open sore	AN3.25
temper	like an open sore	AN3.25
advice	people who don’t take well	AN3.25
mind	like lightning	AN3.25
mind	like diamond	AN3.25
worlds		xref abodes of beings
abodes of beings		xref heavenly realms
abodes of beings		xref ghost realm
ghost realm		xref ghosts
association	whom to not associate with	AN3.26
association	whom to associate with	AN3.26
Dhamma discussion	easy to talk to similar people	AN3.26
association	with similar people/like elements	AN3.26
association	with superior people causes one to improve	AN3.26
honor	superior people	AN3.26
association	with wicked	AN3.27
reputation	bad reputation gained through association	AN3.27
